idTerytWojewodztwo,Wojewodztwo,idTypPodmiotu,TypPodmiotu,idRodzajWypadku,RodzajWypadku,idPrzyczynaWypadku,PrzyczynaWypadku,idMiejsceWypadku,MiejsceWypadku,idRodzajZajec,RodzajZajec,Liczba Wypadkow
6,LUBELSKIE,93,Branżowa szkoła I stopnia,100,inny,100,inna przyczyna,3,sala gimnastyczna,1,wychowanie fizyczne,1
6,LUBELSKIE,93,Branżowa szkoła I stopnia,100,inny,100,inna przyczyna,4,boisko,9,zawody sportowe,1
"8,LUBUSKIE,1,Przedszkole,100,inny,14,działania nieumyślne ucznia,1,""sala lekcyjna, pracownia szkolna"",5,inne zajęcia edukacyjne,2"
8,LUBUSKIE,1,Przedszkole,100,inny,14,działania nieumyślne ucznia,5,plac zabaw,5,inne zajęcia edukacyjne,1
8,LUBUSKIE,1,Przedszkole,100,inny,14,działania nieumyślne ucznia,5,plac zabaw,100,inne zajęcia,2
"8,LUBUSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,1,""sala lekcyjna, pracownia szkolna"",100,inne zajęcia,1"
8,LUBUSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,5,plac zabaw,5,inne zajęcia edukacyjne,1
8,LUBUSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,5,plac zabaw,100,inne zajęcia,3
8,LUBUSKIE,1,Przedszkole,100,inny,16,działania umyślne innej osoby,5,plac zabaw,5,inne zajęcia edukacyjne,1
"8,LUBUSKIE,1,Przedszkole,100,inny,18,działania nieumyślne innej osoby,1,""sala lekcyjna, pracownia szkolna"",5,inne zajęcia edukacyjne,1"
"8,LUBUSKIE,1,Przedszkole,100,inny,18,działania nieumyślne innej osoby,1,""sala lekcyjna, pracownia szkolna"",100,inne zajęcia,1"
8,LUBUSKIE,1,Przedszkole,100,inny,18,działania nieumyślne innej osoby,5,plac zabaw,100,inne zajęcia,1
"8,LUBUSKIE,1,Przedszkole,100,inny,19,uderzenie nieumyślne,1,""sala lekcyjna, pracownia szkolna"",5,inne zajęcia edukacyjne,1"
8,LUBUSKIE,1,Przedszkole,100,inny,19,uderzenie nieumyślne,5,plac zabaw,100,inne zajęcia,1
8,LUBUSKIE,3,Szkoła podstawowa,1,ciężki,11,niewłaściwe posługiwanie się maszynami i urządzeniami,5,plac zabaw,5,inne zajęcia edukacyjne,1
8,LUBUSKIE,3,Szkoła podstawowa,1,ciężki,14,działania nieumyślne ucznia,4,boisko,100,inne zajęcia,1
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,1
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,4,boisko,6,przerwy międzylekcyjne,1
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,100,inne,100,inne zajęcia,1
"8,LUBUSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,1,""sala lekcyjna, pracownia szkolna"",5,inne zajęcia edukacyjne,1"
"8,LUBUSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,1,""sala lekcyjna, pracownia szkolna"",6,przerwy międzylekcyjne,1"
"8,LUBUSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,1,""sala lekcyjna, pracownia szkolna"",100,inne zajęcia,2"
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,6
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,18
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,4,boisko,1,wychowanie fizyczne,4
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,4,boisko,6,przerwy międzylekcyjne,11
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,4,boisko,100,inne zajęcia,2
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,5,plac zabaw,5,inne zajęcia edukacyjne,1
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,5,plac zabaw,6,przerwy międzylekcyjne,2
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,5,plac zabaw,100,inne zajęcia,3
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,8,obiekty sportowe,1,wychowanie fizyczne,2
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,8,obiekty sportowe,100,inne zajęcia,2
"8,LUBUSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,12,""ulica, droga"",100,inne zajęcia,2"
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,100,inne,1,wychowanie fizyczne,1
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,100,inne,5,inne zajęcia edukacyjne,1
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,100,inne,6,przerwy międzylekcyjne,1
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,100,inne,100,inne zajęcia,1
"8,LUBUSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,1,""sala lekcyjna, pracownia szkolna"",5,inne zajęcia edukacyjne,8"
"8,LUBUSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,1,""sala lekcyjna, pracownia szkolna"",6,przerwy międzylekcyjne,2"
"8,LUBUSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,1,""sala lekcyjna, pracownia szkolna"",100,inne zajęcia,2"
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,5,inne zajęcia edukacyjne,2
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,32
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,80
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,100,inne zajęcia,5
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,4,boisko,1,wychowanie fizyczne,18
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,4,boisko,5,inne zajęcia edukacyjne,2
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,4,boisko,6,przerwy międzylekcyjne,10
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,4,boisko,8,wycieczki edukacyjne,1
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,4,boisko,100,inne zajęcia,3
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,5,plac zabaw,1,wychowanie fizyczne,4
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,5,plac zabaw,5,inne zajęcia edukacyjne,3
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,5,plac zabaw,6,przerwy międzylekcyjne,3
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,5,plac zabaw,100,inne zajęcia,10
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,7,stołówka,6,przerwy międzylekcyjne,1
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,7,stołówka,100,inne zajęcia,1
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,1,wychowanie fizyczne,2
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,100,inne zajęcia,1
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,9,instytucje publiczne,8,wycieczki edukacyjne,1
"8,LUBUSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,12,""ulica, droga"",5,inne zajęcia edukacyjne,1"
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,100,inne,1,wychowanie fizyczne,1
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,100,inne,6,przerwy międzylekcyjne,8
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,100,inne,8,wycieczki edukacyjne,2
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,100,inne,100,inne zajęcia,7
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,3,sala gimnastyczna,1,wychowanie fizyczne,2
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,4,boisko,6,przerwy międzylekcyjne,2
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,5,plac zabaw,6,przerwy międzylekcyjne,1
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,8,obiekty sportowe,1,wychowanie fizyczne,1
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,100,inne,1,wychowanie fizyczne,1
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,100,inne,6,przerwy międzylekcyjne,1
"8,LUBUSKIE,3,Szkoła podstawowa,100,inny,17,""pobicie, umyślne uderzenie"",2,ciągi komunikacyjne,6,przerwy międzylekcyjne,2"
"8,LUBUSKIE,3,Szkoła podstawowa,100,inny,17,""pobicie, umyślne uderzenie"",12,""ulica, droga"",100,inne zajęcia,1"
"8,LUBUSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,1,""sala lekcyjna, pracownia szkolna"",5,inne zajęcia edukacyjne,1"
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,3
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,2,ciągi komunikacyjne,100,inne zajęcia,1
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,3,sala gimnastyczna,1,wychowanie fizyczne,6
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,4,boisko,1,wychowanie fizyczne,10
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,4,boisko,5,inne zajęcia edukacyjne,1
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,4,boisko,6,przerwy międzylekcyjne,9
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,4,boisko,100,inne zajęcia,3
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,5,plac zabaw,6,przerwy międzylekcyjne,1
"8,LUBUSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,12,""ulica, droga"",100,inne zajęcia,1"
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,100,inne,1,wychowanie fizyczne,1
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,100,inne,6,przerwy międzylekcyjne,2
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,100,inne,100,inne zajęcia,1
"8,LUBUSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,1,""sala lekcyjna, pracownia szkolna"",5,inne zajęcia edukacyjne,2"
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,2
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,2,ciągi komunikacyjne,100,inne zajęcia,1
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,3,sala gimnastyczna,1,wychowanie fizyczne,6
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,4,boisko,1,wychowanie fizyczne,2
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,4,boisko,6,przerwy międzylekcyjne,1
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,4,boisko,100,inne zajęcia,2
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,100,inne,100,inne zajęcia,2
"8,LUBUSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,1,""sala lekcyjna, pracownia szkolna"",5,inne zajęcia edukacyjne,1"
"8,LUBUSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,1,""sala lekcyjna, pracownia szkolna"",6,przerwy międzylekcyjne,1"
"8,LUBUSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,1,""sala lekcyjna, pracownia szkolna"",100,inne zajęcia,1"
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,2,ciągi komunikacyjne,5,inne zajęcia edukacyjne,1
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,1
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,3,sala gimnastyczna,1,wychowanie fizyczne,17
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,3,sala gimnastyczna,9,zawody sportowe,1
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,4,boisko,1,wychowanie fizyczne,6
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,4,boisko,6,przerwy międzylekcyjne,2
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,4,boisko,100,inne zajęcia,4
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,5,plac zabaw,100,inne zajęcia,2
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,8,obiekty sportowe,1,wychowanie fizyczne,1
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,8,obiekty sportowe,5,inne zajęcia edukacyjne,1
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,8,obiekty sportowe,9,zawody sportowe,1
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,8,obiekty sportowe,100,inne zajęcia,1
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,10,miejsca zgromadzeń publicznych,100,inne zajęcia,1
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,100,inne,1,wychowanie fizyczne,1
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,100,inne,8,wycieczki edukacyjne,1
8,LUBUSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,100,inne,100,inne zajęcia,2
8,LUBUSKIE,14,Liceum ogólnokształcące,100,inny,13,działania umyślne ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,1
8,LUBUSKIE,14,Liceum ogólnokształcące,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,1
8,LUBUSKIE,14,Liceum ogólnokształcące,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,7,realizacja projektu edukacyjnego,1
8,LUBUSKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,1
8,LUBUSKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,10
8,LUBUSKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,4,boisko,1,wychowanie fizyczne,2
8,LUBUSKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,1,wychowanie fizyczne,1
8,LUBUSKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,9,instytucje publiczne,8,wycieczki edukacyjne,1
8,LUBUSKIE,14,Liceum ogólnokształcące,100,inny,18,działania nieumyślne innej osoby,3,sala gimnastyczna,1,wychowanie fizyczne,1
8,LUBUSKIE,14,Liceum ogólnokształcące,100,inny,19,uderzenie nieumyślne,3,sala gimnastyczna,1,wychowanie fizyczne,1
8,LUBUSKIE,14,Liceum ogólnokształcące,100,inny,19,uderzenie nieumyślne,4,boisko,1,wychowanie fizyczne,1
"8,LUBUSKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,1,""sala lekcyjna, pracownia szkolna"",5,inne zajęcia edukacyjne,1"
8,LUBUSKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,3,sala gimnastyczna,1,wychowanie fizyczne,7
8,LUBUSKIE,16,Technikum,1,ciężki,15,nieuwaga ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,1
"8,LUBUSKIE,16,Technikum,100,inny,14,działania nieumyślne ucznia,1,""sala lekcyjna, pracownia szkolna"",4,praktyczna nauka zawodu,1"
8,LUBUSKIE,16,Technikum,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,1
8,LUBUSKIE,16,Technikum,100,inny,14,działania nieumyślne ucznia,100,inne,6,przerwy międzylekcyjne,1
"8,LUBUSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,1,""sala lekcyjna, pracownia szkolna"",1,wychowanie fizyczne,1"
"8,LUBUSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,1,""sala lekcyjna, pracownia szkolna"",4,praktyczna nauka zawodu,1"
8,LUBUSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,2
8,LUBUSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,20
8,LUBUSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,100,inne zajęcia,2
8,LUBUSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,4,boisko,1,wychowanie fizyczne,3
"8,LUBUSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,6,""warsztaty szkolne, pracownia zajęć praktycznych"",4,praktyczna nauka zawodu,1"
8,LUBUSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,8,wycieczki edukacyjne,1
8,LUBUSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,100,inne zajęcia,1
8,LUBUSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,100,inne,6,przerwy międzylekcyjne,4
8,LUBUSKIE,16,Technikum,100,inny,18,działania nieumyślne innej osoby,3,sala gimnastyczna,1,wychowanie fizyczne,1
8,LUBUSKIE,16,Technikum,100,inny,18,działania nieumyślne innej osoby,100,inne,100,inne zajęcia,1
"8,LUBUSKIE,16,Technikum,100,inny,19,uderzenie nieumyślne,1,""sala lekcyjna, pracownia szkolna"",1,wychowanie fizyczne,1"
8,LUBUSKIE,16,Technikum,100,inny,100,inna przyczyna,3,sala gimnastyczna,1,wychowanie fizyczne,3
8,LUBUSKIE,16,Technikum,100,inny,100,inna przyczyna,3,sala gimnastyczna,9,zawody sportowe,1
8,LUBUSKIE,16,Technikum,100,inny,100,inna przyczyna,100,inne,5,inne zajęcia edukacyjne,1
8,LUBUSKIE,16,Technikum,100,inny,100,inna przyczyna,100,inne,6,przerwy międzylekcyjne,1
8,LUBUSKIE,16,Technikum,100,inny,100,inna przyczyna,100,inne,9,zawody sportowe,1
8,LUBUSKIE,20,Szkoła specjalna przysposabiająca do pracy,100,inny,14,działania nieumyślne ucznia,4,boisko,1,wychowanie fizyczne,1
8,LUBUSKIE,20,Szkoła specjalna przysposabiająca do pracy,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,9,zawody sportowe,1
8,LUBUSKIE,53,Młodzieżowy Ośrodek Wychowawczy,100,inny,100,inna przyczyna,4,boisko,9,zawody sportowe,1
"8,LUBUSKIE,93,Branżowa szkoła I stopnia,1,ciężki,18,działania nieumyślne innej osoby,12,""ulica, droga"",100,inne zajęcia,1"
8,LUBUSKIE,93,Branżowa szkoła I stopnia,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,2
"8,LUBUSKIE,93,Branżowa szkoła I stopnia,100,inny,15,nieuwaga ucznia,1,""sala lekcyjna, pracownia szkolna"",4,praktyczna nauka zawodu,1"
"8,LUBUSKIE,93,Branżowa szkoła I stopnia,100,inny,15,nieuwaga ucznia,6,""warsztaty szkolne, pracownia zajęć praktycznych"",4,praktyczna nauka zawodu,1"
8,LUBUSKIE,93,Branżowa szkoła I stopnia,100,inny,100,inna przyczyna,3,sala gimnastyczna,1,wychowanie fizyczne,1
"10,ŁÓDZKIE,1,Przedszkole,100,inny,14,działania nieumyślne ucznia,1,""sala lekcyjna, pracownia szkolna"",5,inne zajęcia edukacyjne,1"
"10,ŁÓDZKIE,1,Przedszkole,100,inny,14,działania nieumyślne ucznia,1,""sala lekcyjna, pracownia szkolna"",100,inne zajęcia,3"
10,ŁÓDZKIE,1,Przedszkole,100,inny,14,działania nieumyślne ucznia,5,plac zabaw,5,inne zajęcia edukacyjne,2
10,ŁÓDZKIE,1,Przedszkole,100,inny,14,działania nieumyślne ucznia,5,plac zabaw,100,inne zajęcia,3
"10,ŁÓDZKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,1,""sala lekcyjna, pracownia szkolna"",5,inne zajęcia edukacyjne,1"
"10,ŁÓDZKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,1,""sala lekcyjna, pracownia szkolna"",100,inne zajęcia,2"
10,ŁÓDZKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,5,plac zabaw,5,inne zajęcia edukacyjne,1
10,ŁÓDZKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,5,plac zabaw,100,inne zajęcia,4
10,ŁÓDZKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,100,inne,100,inne zajęcia,2
"10,ŁÓDZKIE,1,Przedszkole,100,inny,18,działania nieumyślne innej osoby,1,""sala lekcyjna, pracownia szkolna"",5,inne zajęcia edukacyjne,1"
"10,ŁÓDZKIE,1,Przedszkole,100,inny,18,działania nieumyślne innej osoby,1,""sala lekcyjna, pracownia szkolna"",100,inne zajęcia,1"
"10,ŁÓDZKIE,1,Przedszkole,100,inny,100,inna przyczyna,1,""sala lekcyjna, pracownia szkolna"",100,inne zajęcia,1"
10,ŁÓDZKIE,1,Przedszkole,100,inny,100,inna przyczyna,5,plac zabaw,100,inne zajęcia,1
10,ŁÓDZKIE,3,Szkoła podstawowa,1,ciężki,14,działania nieumyślne ucznia,3,sala gimnastyczna,100,inne zajęcia,1
10,ŁÓDZKIE,3,Szkoła podstawowa,1,ciężki,14,działania nieumyślne ucznia,4,boisko,5,inne zajęcia edukacyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,1,ciężki,15,nieuwaga ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,1,ciężki,16,działania umyślne innej osoby,3,sala gimnastyczna,1,wychowanie fizyczne,1
"10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,1,zły stan techniczny obiektów,12,""ulica, droga"",8,wycieczki edukacyjne,1"
"10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,3,""zły stan techniczny wyposażenia, sprzętów"",12,""ulica, droga"",8,wycieczki edukacyjne,1"
"10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,12,nieznajomość lub nieprzestrzeganie przepisów BHP,1,""sala lekcyjna, pracownia szkolna"",100,inne zajęcia,1"
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,4
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,5,plac zabaw,1,wychowanie fizyczne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,5,plac zabaw,100,inne zajęcia,1
"10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,1,""sala lekcyjna, pracownia szkolna"",1,wychowanie fizyczne,2"
"10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,1,""sala lekcyjna, pracownia szkolna"",3,zajęcia artystyczne,1"
"10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,1,""sala lekcyjna, pracownia szkolna"",6,przerwy międzylekcyjne,1"
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,2,ciągi komunikacyjne,5,inne zajęcia edukacyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,13
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,2,ciągi komunikacyjne,100,inne zajęcia,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,64
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,100,inne zajęcia,4
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,4,boisko,1,wychowanie fizyczne,9
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,4,boisko,6,przerwy międzylekcyjne,2
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,4,boisko,100,inne zajęcia,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,5,plac zabaw,1,wychowanie fizyczne,2
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,5,plac zabaw,5,inne zajęcia edukacyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,5,plac zabaw,100,inne zajęcia,2
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,8,obiekty sportowe,1,wychowanie fizyczne,2
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,100,inne,1,wychowanie fizyczne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,100,inne,6,przerwy międzylekcyjne,2
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,100,inne,8,wycieczki edukacyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,100,inne,9,zawody sportowe,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,100,inne,100,inne zajęcia,2
"10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,1,""sala lekcyjna, pracownia szkolna"",5,inne zajęcia edukacyjne,14"
